,person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
6687,24,50000,5.0,6000,6.17,0,0.12,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6688,25,56000,1.0,6000,10.74,0,0.11,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6689,25,50000,9.0,5000,5.79,0,0.1,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6691,22,50000,0.0,12800,5.79,0,0.26,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6692,23,50000,1.0,6000,11.48,1,0.12,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6693,24,57000,0.0,6000,7.9,0,0.11,N,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6694,25,57000,5.0,6000,8.0,0,0.11,N,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6695,22,58000,2.0,6000,6.92,0,0.1,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6696,25,58000,3.0,6000,12.18,0,0.1,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6697,21,50000,5.0,15000,6.54,0,0.3,N,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6698,23,50000,4.0,15250,15.95,0,0.3,N,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6700,24,58000,3.0,6000,12.87,0,0.1,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6702,22,52800,6.0,6000,11.97,1,0.11,N,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6703,22,50000,5.0,10000,10.36,0,0.2,N,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6704,22,50000,6.0,8000,11.12,0,0.16,N,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6705,25,59366,4.0,6000,11.11,0,0.1,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6706,24,59400,8.0,6000,7.9,0,0.1,N,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6707,24,50000,2.0,25000,15.58,0,0.5,Y,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6708,23,59785,2.0,6000,8.94,0,0.1,N,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6710,22,50000,7.0,12800,7.88,0,0.26,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6711,25,50000,9.0,2500,13.61,0,0.05,N,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6712,22,60000,5.0,6000,11.49,0,0.1,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6713,22,50000,2.0,5600,11.86,0,0.11,N,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6714,22,60000,6.0,6000,11.99,0,0.1,N,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6715,23,54000,5.0,6000,15.62,1,0.11,Y,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6717,24,54000,3.0,6000,10.99,1,0.11,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6719,25,60000,9.0,6000,14.54,0,0.1,Y,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6720,23,54000,2.0,6000,14.09,1,0.11,Y,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6721,26,50000,11.0,1800,11.49,0,0.04,N,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6722,26,50000,10.0,10000,7.51,0,0.2,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6723,24,50000,8.0,9000,7.14,0,0.18,N,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6724,25,50000,3.0,4800,13.61,0,0.1,Y,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6725,24,60000,9.0,6000,7.51,0,0.1,N,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6727,23,50000,3.0,1500,11.49,0,0.03,N,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6728,23,50000,2.0,8000,13.61,0,0.16,N,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6729,23,54000,6.0,6000,16.45,1,0.11,N,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6730,24,60000,0.0,6000,11.48,0,0.1,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6731,22,50000,4.0,5000,7.51,0,0.1,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6733,26,50000,5.0,3250,7.51,0,0.07,N,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6735,23,44000,7.0,8500,7.14,1,0.19,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6737,23,50000,2.0,4000,11.86,0,0.08,N,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6738,25,50000,9.0,12000,13.98,0,0.24,N,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6739,21,62000,2.0,6000,10.25,0,0.1,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6741,22,24000,6.0,7125,9.67,0,0.3,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6742,22,50000,5.0,15000,10.25,0,0.3,N,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6743,23,25279,7.0,7125,17.58,0,0.28,Y,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6744,22,26124,2.0,7125,5.79,0,0.27,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6746,24,70000,8.0,7125,6.92,0,0.1,N,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6747,22,50000,6.0,10000,9.88,0,0.2,N,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6748,26,15000,2.0,7100,9.99,1,0.47,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6749,23,25000,1.0,7100,7.9,0,0.28,N,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6750,25,50000,9.0,5000,11.36,0,0.1,N,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6751,25,33000,1.0,7100,14.65,1,0.22,Y,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6752,23,50000,4.0,20000,10.62,0,0.4,N,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6753,23,44400,2.0,7100,6.99,1,0.16,N,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6754,25,95000,3.0,7100,6.99,0,0.07,N,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6755,25,96000,9.0,7075,5.99,0,0.07,N,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6756,22,50000,3.0,2500,7.51,0,0.05,N,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6757,22,30500,0.0,7025,6.54,1,0.23,N,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6758,22,10000,0.0,7000,12.21,1,0.7,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6759,25,50000,9.0,18000,7.88,0,0.36,N,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6760,22,50000,2.0,6000,14.22,0,0.12,N,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6761,22,15090,0.0,7000,8.94,1,0.46,N,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6764,22,18000,1.0,7000,10.65,1,0.39,N,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6765,25,50000,4.0,6000,6.76,0,0.12,N,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6766,23,18000,1.0,7000,7.88,1,0.39,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6767,21,18000,5.0,7000,11.14,1,0.39,N,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6768,22,50000,0.0,6250,7.88,0,0.13,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6770,21,19200,5.0,7000,14.35,1,0.36,N,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6771,25,19200,1.0,7000,16.82,1,0.36,Y,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6773,23,21600,5.0,7000,6.62,1,0.32,N,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6774,21,21600,6.0,7000,13.98,1,0.32,Y,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6775,26,22480,0.0,7000,8.0,1,0.31,N,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6776,22,22500,2.0,7000,10.38,1,0.31,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6777,24,22680,9.0,7000,10.62,1,0.31,N,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6780,23,50000,3.0,7000,13.48,0,0.14,Y,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6781,26,22884,2.0,7000,7.51,1,0.31,N,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6782,23,44000,0.0,2000,19.13,1,0.05,Y,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6783,23,50000,5.0,9000,11.14,0,0.18,N,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6784,26,50000,0.0,10000,7.74,0,0.2,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6785,25,23000,0.0,7000,12.49,1,0.3,Y,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6786,22,50000,0.0,2500,12.18,0,0.05,N,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6789,22,24000,6.0,7000,12.42,0,0.29,N,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
6790,26,24000,2.0,7000,12.99,0,0.29,N,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6791,24,24000,0.0,7000,15.62,1,0.29,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6792,22,50000,5.0,2000,12.18,0,0.04,N,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6793,23,50000,3.0,5000,8.94,0,0.1,N,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6794,22,50000,3.0,6000,8.94,0,0.12,N,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6795,26,50000,5.0,5000,7.4,0,0.1,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6796,24,44000,0.0,15000,15.31,1,0.34,N,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6797,25,24000,0.0,7000,16.45,1,0.29,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
6798,22,24996,6.0,7000,11.86,0,0.28,N,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6799,21,25000,1.0,7000,12.69,0,0.28,N,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6800,22,50000,6.0,10500,14.26,0,0.21,Y,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6801,22,63000,6.0,6000,11.49,0,0.1,N,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6802,26,63000,3.0,6000,13.23,0,0.1,N,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6803,23,63402,3.0,6000,13.22,0,0.09,N,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6804,25,57500,4.0,6000,11.28,1,0.1,N,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6805,24,58668,8.0,6000,15.05,1,0.1,Y,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6806,23,65000,7.0,6000,15.23,0,0.09,N,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6807,23,65000,2.0,6000,11.99,0,0.09,N,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6808,26,65000,7.0,6000,16.49,0,0.09,Y,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6809,25,59000,9.0,6000,15.23,1,0.1,N,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6810,23,44000,8.0,15000,12.18,1,0.34,N,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6812,22,50000,2.0,11000,8.94,0,0.22,N,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6813,25,65000,8.0,6000,13.06,0,0.09,Y,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
6815,24,59000,2.0,6000,16.0,1,0.1,N,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6816,23,65000,0.0,6000,9.63,0,0.09,N,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6817,25,65004,0.0,6000,12.87,0,0.09,N,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6818,21,65004,5.0,6000,7.68,0,0.09,N,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6819,22,50000,0.0,20000,11.48,0,0.4,N,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6820,22,65100,3.0,6000,16.2,0,0.09,N,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6821,22,66000,4.0,6000,9.99,0,0.09,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6822,25,44000,4.0,5550,14.11,1,0.13,Y,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6823,26,66400,6.0,6000,7.29,0,0.09,N,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6824,24,67644,3.0,6000,6.99,0,0.09,N,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6825,24,50000,8.0,3000,13.47,0,0.06,N,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6826,26,62065,7.0,6000,11.12,1,0.1,N,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6827,26,44000,8.0,12000,18.84,1,0.27,Y,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6828,22,68250,4.0,6000,19.13,0,0.09,Y,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6829,24,50000,2.0,12500,9.32,0,0.25,N,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6830,25,68496,1.0,6000,8.0,0,0.09,N,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6831,22,69000,2.0,6000,7.49,0,0.09,N,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6832,22,44000,4.0,16000,14.74,1,0.36,Y,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6833,23,69000,7.0,6000,7.88,0,0.09,N,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6834,26,63400,2.0,6000,15.21,1,0.09,Y,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6835,22,69500,6.0,6000,10.65,0,0.09,N,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6836,22,50000,1.0,9800,16.32,0,0.2,Y,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6837,22,69528,6.0,6000,12.99,0,0.09,Y,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6838,26,69780,3.0,6000,9.32,0,0.09,N,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6839,24,69996,0.0,6000,13.06,0,0.09,N,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6840,26,70000,3.0,6000,8.49,0,0.09,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6841,21,44000,2.0,15000,16.0,1,0.34,N,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6842,23,70000,4.0,6000,7.49,0,0.09,N,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6844,22,50000,7.0,6400,8.0,0,0.13,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6845,26,50000,10.0,15000,16.0,0,0.3,N,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6846,25,70000,9.0,6000,9.25,0,0.09,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6847,26,70000,4.0,6000,6.17,0,0.09,N,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6848,24,50000,4.0,6000,9.63,0,0.12,N,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6849,24,50000,1.0,11400,12.53,0,0.23,N,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6850,23,70000,4.0,6000,11.49,0,0.09,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6851,22,70000,0.0,6000,11.89,0,0.09,N,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6852,22,50000,7.0,4000,10.95,0,0.08,N,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6853,23,50000,7.0,8600,11.26,0,0.17,N,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6854,26,50000,4.0,10000,13.47,0,0.2,Y,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6855,23,50000,0.0,10200,9.63,0,0.2,N,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6856,24,50000,7.0,1000,14.42,0,0.02,N,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6858,23,65074,0.0,6000,14.42,1,0.09,Y,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6859,24,50000,0.0,5000,7.68,0,0.1,N,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6860,25,50000,5.0,7500,13.8,0,0.15,Y,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6861,24,44000,6.0,7500,16.33,1,0.17,N,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6862,26,66000,10.0,6000,13.49,1,0.09,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6863,23,50000,0.0,14000,10.33,0,0.28,N,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6864,21,72000,3.0,6000,5.42,0,0.08,N,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6865,24,72000,3.0,6000,7.66,0,0.08,N,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6866,25,44000,7.0,7500,10.08,1,0.17,N,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6867,21,44000,5.0,7500,12.92,1,0.17,N,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6868,25,72000,1.0,6000,11.86,0,0.08,N,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
6869,22,50000,4.0,16000,9.45,0,0.32,N,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6870,23,73000,4.0,6000,12.53,0,0.08,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6871,26,50000,10.0,13000,11.97,0,0.26,Y,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6872,23,73500,7.0,6000,14.96,0,0.08,Y,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6873,22,50000,6.0,15000,8.63,0,0.3,N,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6874,23,57800,2.0,6000,10.99,1,0.09,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6876,21,44000,5.0,6000,12.61,1,0.14,N,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6877,25,50000,9.0,6400,8.32,0,0.13,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6878,26,50000,2.0,20000,13.3,0,0.4,N,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6879,23,74000,7.0,6000,5.79,0,0.08,N,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6880,25,74500,3.0,6000,9.99,0,0.08,N,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6881,26,74970,5.0,6000,7.88,0,0.08,N,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6882,23,75000,1.0,6000,12.42,0,0.08,N,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
6885,23,75000,1.0,6000,6.03,0,0.08,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6886,23,75000,1.0,6000,6.99,0,0.08,N,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6887,23,50004,7.0,2700,5.99,0,0.05,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6888,23,69000,7.0,6000,16.02,1,0.09,Y,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6890,25,50004,1.0,10000,7.29,0,0.2,N,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6891,23,75000,4.0,6000,13.98,0,0.08,Y,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6892,23,75000,0.0,6000,11.48,0,0.08,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6893,24,50004,2.0,10000,11.12,0,0.2,N,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6894,22,50004,5.0,14000,15.58,0,0.28,N,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6895,23,78000,0.0,6000,9.99,0,0.08,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6897,25,78000,1.0,6000,9.63,0,0.08,N,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6898,23,50004,7.0,16000,11.83,0,0.32,N,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6899,22,50004,0.0,5000,14.26,0,0.1,Y,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6901,26,50004,10.0,5000,9.32,0,0.1,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6902,22,44004,3.0,9000,14.11,1,0.2,Y,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6903,25,80000,5.0,6000,8.0,0,0.07,N,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6904,24,80490,8.0,6000,10.59,0,0.07,N,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
6905,22,50004,0.0,12000,7.37,0,0.24,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6906,22,44004,0.0,11000,15.68,1,0.25,N,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6907,23,80607,2.0,6000,12.21,0,0.07,N,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6910,22,50004,6.0,2500,12.53,0,0.05,N,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6911,26,50004,10.0,5000,9.32,0,0.1,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6912,25,82000,0.0,6000,9.91,0,0.07,N,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
6913,26,82000,8.0,6000,7.88,0,0.07,N,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6914,23,50004,8.0,2000,11.91,0,0.04,Y,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6915,26,50004,2.0,11000,13.87,0,0.22,Y,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6917,23,84000,5.0,6000,6.99,0,0.07,N,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6918,21,50031,5.0,2000,5.99,0,0.04,N,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6919,25,84000,2.0,6000,8.94,0,0.07,N,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6920,23,50052,8.0,15000,9.63,0,0.3,N,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6921,24,84996,1.0,6000,6.03,0,0.07,N,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6923,23,50129,7.0,11400,7.29,0,0.23,N,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6924,25,85000,4.0,6000,10.0,0,0.07,N,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6925,23,50205,7.0,5300,5.42,0,0.11,N,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6926,25,73000,2.0,6000,14.96,1,0.08,N,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6927,21,86000,5.0,6000,10.0,0,0.07,N,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6928,25,50280,0.0,10000,9.63,0,0.2,N,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6929,22,50285,6.0,7000,13.11,0,0.14,Y,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6930,25,50300,3.0,1000,18.39,0,0.02,Y,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6931,22,86000,6.0,6000,5.42,0,0.07,N,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
6932,22,50364,6.0,6000,6.03,0,0.12,N,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6933,23,50400,7.0,8375,7.51,0,0.17,N,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6934,26,50400,3.0,24000,9.91,0,0.48,N,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6935,22,50400,0.0,12000,7.9,0,0.24,N,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6936,25,50400,4.0,3000,14.65,0,0.06,N,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6938,24,89772,8.0,6000,13.92,0,0.07,Y,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
